([(-347824, -646800), (-347952, -646640)], 1468703.95632235)
([(-553248, 483184), (-553248, 483360)], 1469197.3044903527)
([(39168, -733872), (39264, -733648)], 1469614.4190394608)
([(287600, 676112), (287808, 676176)], 1469618.0555081414)
([(287808, 676176), (287824, 676352)], 1469926.5944752807)
([(-456400, -576176), (-456192, -576176)], 1469945.3448875397)
([(-707264, 201792), (-707072, 201776)], 1470786.6782477512)
([(-481008, -556768), (-480944, -556544)], 1471331.1215551177)
([(506672, -533664), (506544, -533504)], 1471548.2333857375)
([(-317264, 663920), (-317344, 664064)], 1471824.9957185362)
([(555184, 484176), (555232, 484352)], 1473455.1876654173)
([(546912, 495456), (547088, 495616)], 1476163.849030375)
([(154336, 722256), (154304, 722432)], 1477288.7570061418)
([(438848, 594768), (438848, 594992)], 1478471.8947951258)
([(303968, -674256), (304176, -674112)], 1479167.147440407)
([(-240864, -700816), (-240624, -700816)], 1482026.6559978975)
([(-656144, -345792), (-656096, -345568)], 1483223.684447833)
([(72560, -738560), (72720, -738640)], 1484326.8310323283)
([(705888, -230880), (706064, -230848)], 1485530.613462143)
([(265072, 694032), (265264, 694000)], 1485896.7468553605)
([(-576720, -468832), (-576512, -468960)], 1486404.3643088215)
([(392544, -631440), (392432, -631280)], 1486825.1810785737)
([(54608, -741600), (54576, -741360)], 1486973.943167881)
([(693488, 268656), (693600, 268864)], 1487595.6754774668)
([(674880, -313488), (674848, -313296)], 1488161.2420877717)
([(-257680, 698416), (-257536, 698224)], 1488640.5949619866)
([(349472, 657728), (349696, 657632)], 1489633.4719659039)
([(423776, -612752), (423936, -612704)], 1490086.5975260402)
([(-695456, -267648), (-695232, -267632)], 1490146.9041803868)
([(204640, 716448), (204816, 716512)], 1490311.578339138)
([(523840, -530592), (523776, -530368)], 1491018.2485689253)
([(-596880, 446816), (-596896, 446992)], 1491306.1041512694)
([(114880, -736912), (114816, -736736)], 1491441.8130203518)
([(256864, -700192), (257088, -700256)], 1491777.8971552956)
([(-467232, -581840), (-467136, -581632)], 1492216.6924666646)
([(411456, 622448), (411504, 622592)], 1492443.5549625661)
([(-432848, 607968), (-432624, 607936)], 1492469.2113657033)
([(-627408, -404880), (-627168, -404880)], 1493208.6975085726)
([(-629920, 401008), (-629696, 400912)], 1493220.7323104378)
([(396624, -632992), (396816, -633024)], 1494102.9305517604)
([(-611504, 429280), (-611312, 429248)], 1494104.850309637)
([(-637792, -389328), (-637792, -389104)], 1494346.3307548421)
([(-344368, -663232), (-344384, -663040)], 1494448.6428220477)
([(-191120, -722768), (-190976, -722624)], 1495043.6105240528)
([(-492736, -562512), (-492496, -562480)], 1495422.7226164988)
([(-52432, -746240), (-52224, -746192)], 1496096.9870400026)
([(519024, 538816), (519184, 538816)], 1496384.5067244028)
([(184144, 725184), (184320, 725168)], 1496424.6301292777)
([(492896, 563424), (493072, 563504)], 1497364.2244200571)
([(131136, -737440), (131136, -737232)], 1497813.1094681085)
([(-493232, -563664), (-493040, -563600)], 1497817.276625263)
([(134192, -736960), (134176, -736768)], 1497963.8185737568)
([(-152768, -733344), (-152784, -733168)], 1498005.1647129667)
([(-650400, 374384), (-650160, 374416)], 1500719.0860887694)
([(692560, 289632), (692544, 289872)], 1501445.3132312484)
([(540432, 521488), (540672, 521488)], 1502193.3374763692)
([(-505520, 555680), (-505312, 555824)], 1502405.5834306935)
([(376368, 650048), (376368, 650272)], 1502479.151499289)
([(-29888, -750752), (-29840, -750544)], 1502483.6488879244)
([(9072, 752912), (9232, 752992)], 1506015.2452475526)
([(-308896, -686864), (-308720, -686928)], 1506238.3667938197)
([(-677568, 330320), (-677328, 330320)], 1507377.9856027788)
([(-38080, 752848), (-37856, 752752)], 1507513.7425590644)
([(-443216, -610464), (-443248, -610256)], 1508633.7407181773)
([(430784, -619664), (430880, -619456)], 1509265.8024115087)
([(617536, -434880), (617584, -434656)], 1510501.3452923861)
([(-392880, -645088), (-392640, -645104)], 1510508.8919855272)
([(619312, -432992), (619520, -432976)], 1511491.0911899072)
([(532256, -539472), (532480, -539568)], 1515912.2928992962)
([(656448, 379168), (656416, 379392)], 1516253.6727671884)
([(471376, 593712), (471360, 593920)], 1516318.2229471807)
([(80224, 754288), (80416, 754208)], 1517025.1914101834)
([(-269536, 709344), (-269312, 709248)], 1517484.9127100848)
([(-671728, -353504), (-671680, -353280)], 1517988.3754683402)
([(-588656, 479584), (-588672, 479744)], 1518687.4083062392)
([(-611472, -451280), (-611536, -451072)], 1519864.3828135727)
([(61648, -758448), (61760, -758256)], 1521716.3251606128)
([(-701792, 294208), (-701888, 294432)], 1522108.6100248802)
([(207216, 732320), (207408, 732256)], 1522135.3297344772)
([(503152, -571152), (503360, -571264)], 1522557.2993909572)
([(26272, -760992), (26112, -760832)], 1522725.318063533)
([(656048, -386752), (656032, -386512)], 1522987.583519327)
([(701776, 296016), (701984, 296112)], 1523534.6094007692)
([(569184, 507664), (569344, 507632)], 1525474.3496358925)
([(-708496, 282464), (-708496, 282656)], 1525525.1470458389)
([(317296, -694416), (317264, -694208)], 1526742.6142819747)
([(-710016, 281968), (-709952, 282176)], 1527929.1936539505)
([(-41296, -763536), (-41408, -763392)], 1529166.139799713)
([(-203136, 737136), (-203152, 737344)], 1529431.662719971)
([(359776, 675328), (359952, 675424)], 1530535.6485976456)
([(-148736, 750960), (-148688, 751200)], 1531321.556746252)
([(-273776, 715120), (-273792, 715280)], 1531624.913746769)
([(694320, -323792), (694400, -323568)], 1532193.9381443067)
([(-553312, 529776), (-553392, 529920)], 1532236.7174825724)
([(-624816, -443728), (-624608, -443760)], 1532545.3674831125)
([(193856, -741520), (193872, -741312)], 1532685.1427626396)
([(-47760, -765072), (-47776, -764928)], 1532979.8198013422)
([(-366736, -673936), (-366528, -673984)], 1534459.0129386326)
([(-367424, -674992), (-367600, -674816)], 1536958.676879711)
([(485216, 596688), (485376, 596720)], 1538268.993294522)
([(337264, -691520), (337488, -691536)], 1538874.3283302286)
([(-386272, 665376), (-386272, 665600)], 1538935.1374104451)
([(21808, 769296), (22048, 769296)], 1539216.9271266605)
([(-94688, -764080), (-94656, -763904)], 1539670.8267335184)
([(-95424, -764304), (-95184, -764336)], 1540477.7563742243)
([(413936, 649568), (413952, 649728)], 1540639.0367033049)
([(195888, 745136), (196096, 745104)], 1540930.484370266)
([(238944, -732544), (239152, -732432)], 1541016.0673532467)
([(611088, 469824), (611104, 470064)], 1541798.550390636)
([(568688, -520432), (568848, -520336)], 1541812.638779788)
([(635568, -436368), (635600, -436208)], 1541835.5886755926)
([(218128, -739520), (218144, -739312)], 1541842.1928698653)
([(-447456, 628048), (-447488, 628272)], 1542486.536839569)
([(-690320, 343920), (-690336, 344112)], 1542594.908097607)
([(-669568, -383136), (-669696, -382928)], 1542881.1274296711)
([(-658064, 403808), (-658144, 404048)], 1544355.8017730839)
([(-217760, -742224), (-217600, -742384)], 1547126.1366447909)
([(212304, -744208), (212512, -744224)], 1547869.0160177825)
([(-567472, -526480), (-567552, -526272)], 1548084.7188992365)
([(564528, 529648), (564768, 529680)], 1548381.5056506111)
([(-614560, 471200), (-614352, 471120)], 1548609.599002717)
([(-590512, -501632), (-590272, -501632)], 1549448.1380481839)
([(42336, 773856), (42496, 773680)], 1549859.4027247042)
([(684400, 363888), (684400, 364048)], 1550323.927459056)
([(-34448, -774400), (-34256, -774416)], 1550339.0850185368)
([(407872, -659152), (408080, -659184)], 1550415.2672131532)
([(684400, 364048), (684560, 364192)], 1550607.939455578)
([(238912, 737968), (239136, 737920)], 1551378.5259511338)
([(476016, 613040), (476160, 613200)], 1552515.2729746606)
([(-661152, -408400), (-660960, -408320)], 1554030.7912080628)
([(-693440, -351488), (-693248, -351392)], 1554652.3417617802)
([(300880, -717056), (301056, -717104)], 1555359.0821248647)
([(-305472, -716944), (-305440, -716752)], 1558427.9560698469)
([(222016, 747136), (222240, 747120)], 1558898.4685193044)
([(72016, -776192), (72192, -776080)], 1558956.171191955)
([(-57776, -777920), (-57712, -777696)], 1559896.9901348143)
([(-601264, 497520), (-601056, 497472)], 1560635.2782150982)
([(-616208, -478896), (-616304, -478672)], 1560776.2044454198)
([(249152, -739520), (249376, -739536)], 1560812.8846321395)
([(569008, -535200), (569024, -534976)], 1562175.8973706458)
([(-709584, -327312), (-709488, -327088)], 1562691.5011678087)
([(699920, -347792), (700016, -347600)], 1563134.9538154677)
([(-539456, -565920), (-539520, -565696)], 1563567.721715656)
([(-424608, -656736), (-424448, -656672)], 1563949.0642360426)
([(701632, -345280), (701696, -345088)], 1563949.3250170378)
([(-156320, -766208), (-156096, -766288)], 1564016.560819014)
([(473968, -623088), (474128, -623072)], 1565822.7197200675)
([(474272, -623264), (474128, -623072)], 1566146.859301132)
([(570704, -536848), (570912, -536832)], 1567187.2439565314)
([(-362800, -694928), (-362720, -694720)], 1567641.806965645)
([(672032, -405856), (672272, -405776)], 1570318.3705568882)
([(-377008, -689904), (-376800, -689888)], 1572276.2145073963)
([(-629408, 471200), (-629168, 471200)], 1572301.2842546771)
([(582960, -528032), (583200, -528016)], 1573266.2056431242)
([(611056, 495456), (611040, 495632)], 1573459.271320119)
([(17008, 786800), (17136, 786960)], 1574130.3522377345)
([(320208, 719200), (320128, 719408)], 1574681.9346837997)
([(601280, -508576), (601264, -508400)], 1574913.4172714644)
([(-644304, -454336), (-644448, -454128)], 1576765.2395951035)
([(-667344, -420624), (-667136, -420544)], 1577466.4739681212)
([(-114320, -781040), (-114144, -781008)], 1578667.090407516)
([(-74688, 785712), (-74704, 785920)], 1578716.2864498792)
([(158992, 773168), (159232, 773168)], 1578740.5088651287)
([(-630016, -475840), (-629952, -475632)], 1578866.1577359424)
([(-712064, -343248), (-712064, -343024)], 1580857.3177513813)
([(-281264, -739280), (-281040, -739168)], 1581769.3592519555)
([(-324976, -722080), (-324976, -721872)], 1583488.2342148486)
([(-542080, -577696), (-542192, -577504)], 1584339.880006628)
([(-689488, -390288), (-689568, -390080)], 1584540.8531014174)
([(410864, 677744), (410880, 677888)], 1585244.8784577316)
([(440928, -659136), (440992, -658912)], 1585885.698372425)
([(-637216, -472224), (-637136, -472016)], 1586052.398813847)
([(-517776, -600992), (-517632, -600832)], 1586332.4536369245)
([(586544, 533872), (586576, 534096)], 1586431.909723402)
([(609088, -508560), (609056, -508336)], 1586805.691472481)
([(325984, 724240), (326144, 724080)], 1588364.5033655115)
([(362784, 706928), (362688, 707152)], 1589318.0626928294)
([(302736, 736112), (302640, 736304)], 1592007.8531875033)
([(-711328, -358144), (-711136, -358288)], 1592695.4159958735)
([(-614128, 507712), (-614176, 507936)], 1593822.9501722537)
([(554640, -572592), (554576, -572400)], 1594166.4977028798)
([(214160, 769392), (214208, 769600)], 1597496.6414922061)
([(623216, 499536), (623152, 499776)], 1597516.1083458392)
([(160560, 783040), (160800, 783008)], 1598680.282683968)
([(275136, 752976), (275024, 753152)], 1603464.2513643384)
([(-639648, -484064), (-639712, -483840)], 1604244.4358680723)
([(-305440, 742720), (-305504, 742928)], 1606363.1443222016)
([(-594128, -540608), (-593888, -540656)], 1606397.8002903336)
([(-181424, 782640), (-181216, 782496)], 1606598.4243237935)
([(-192960, 780064), (-192944, 780288)], 1607364.3849245952)
([(165584, -786640), (165520, -786416)], 1607524.5062592123)
([(472352, -650896), (472224, -650720)], 1608237.5543532274)
([(-505504, -625360), (-505344, -625536)], 1608276.8844873798)
([(-420496, 687264), (-420320, 687216)], 1611262.496275192)
([(-658592, 465056), (-658432, 465024)], 1612327.8287472595)
([(-410800, -693728), (-410576, -693696)], 1612328.7258767604)
([(-238224, 770864), (-238016, 770752)], 1613500.6837632)
([(514400, -621504), (514592, -621552)], 1613695.3767541267)
([(423984, -686784), (423968, -686576)], 1614044.6998317377)
([(423776, -686800), (423984, -686784)], 1614134.4606417557)
([(693072, -413584), (693248, -413616)], 1614355.2850384791)
([(-201440, -781984), (-201440, -781744)], 1614793.3477598364)
([(301392, -749040), (301568, -748976)], 1614810.4324928438)
([(-531120, -608576), (-530912, -608672)], 1615427.0985902075)
([(-237728, 771952), (-237712, 772112)], 1615604.1698345556)
([(563488, 579424), (563520, 579600)], 1616627.2528294246)
([(419168, -691072), (419328, -691184)], 1616696.3839098513)
([(551264, -591344), (551456, -591216)], 1616922.8812329639)
([(363616, 722240), (363664, 722464)], 1617438.051166828)
([(558592, 585008), (558640, 585216)], 1617909.6278415325)
([(498400, 637760), (498544, 637968)], 1619067.4072852994)
([(-587712, -557232), (-587712, -557040)], 1619636.9004118927)
([(-545936, 598256), (-545712, 598240)], 1619659.8586893715)
([(-380048, 715104), (-380176, 715280)], 1619857.6846618005)
([(-629936, -509328), (-629728, -509232)], 1619943.7859527543)
([(533360, -609744), (533568, -609664)], 1620275.0604203828)
([(154960, -795552), (155136, -795472)], 1620961.7309351282)
([(-454304, -671472), (-454144, -671648)], 1621495.962538248)
([(-245472, -772832), (-245248, -772928)], 1621783.0171848743)
([(-641696, 496480), (-641536, 496400)], 1622496.5520530036)
([(316992, 747344), (317072, 747568)], 1623822.3560571293)
([(700480, 410976), (700592, 411184)], 1624484.4812560782)
([(-324288, 744720), (-324096, 744816)], 1624536.657851166)
([(201488, -786896), (201728, -786928)], 1624655.402248207)
([(666944, 465632), (667184, 465664)], 1627024.8222909588)
([(-456912, 673648), (-456944, 673856)], 1628158.415787404)
([(-435888, 688384), (-435712, 688224)], 1629336.107022379)
([(357648, 733024), (357472, 733200)], 1631321.3932151173)
([(-438608, -688272), (-438672, -688128)], 1632206.229511844)
([(-425968, 696688), (-425872, 696880)], 1633298.2548710553)
([(271712, -770384), (271872, -770208)], 1633679.0747839992)
([(-231568, -783536), (-231424, -783344)], 1633852.6657774032)
([(556896, 597872), (557120, 597840)], 1634245.6576923928)
([(224096, -785792), (224272, -785840)], 1634338.101865278)
([(-713888, 400016), (-713712, 400160)], 1636558.4119666829)
([(-529408, -624272), (-529328, -624128)], 1636894.7671515248)
([(-714432, 399648), (-714240, 399728)], 1637102.8372444278)
([(216256, 789808), (216176, 790048)], 1637968.996991911)
([(-584864, -574144), (-584688, -574304)], 1639141.4660737463)
([(-392336, -720656), (-392144, -720576)], 1640901.7536786613)
([(284528, -769888), (284672, -769840)], 1641569.6686403248)
([(320352, 756512), (320304, 756752)], 1643291.8374446467)
([(-506560, -649360), (-506656, -649216)], 1647090.2578232954)
([(289616, -770960), (289856, -770912)], 1647166.3915681783)
([(286928, 772912), (286880, 773120)], 1649081.7383213546)
([(-415488, -713376), (-415616, -713216)], 1651029.566608396)
([(-400192, -723120), (-400240, -722896)], 1652771.515220295)
([(429056, 706400), (429216, 706560)], 1653205.0055773284)
([(530272, 634112), (530448, 634192)], 1653397.0974388202)
([(-696176, 445728), (-696256, 445968)], 1653477.7459374624)
([(-354992, -747344), (-354800, -747392)], 1654702.520275784)
([(-567104, 603968), (-567024, 604192)], 1657074.8174943696)
([(-559824, -611472), (-559936, -611328)], 1658041.7153817555)
([(-596672, -577328), (-596480, -577488)], 1660485.3961151734)
([(-251024, -792000), (-250864, -791904)], 1661518.42030688)
([(308288, -771776), (308224, -771584)], 1661940.773879448)
([(445760, 701520), (445952, 701600)], 1662496.9291812906)
([(-662160, 502896), (-661984, 502880)], 1662811.686179312)
([(320832, -767696), (321072, -767680)], 1664157.522109412)
([(568128, 609136), (568176, 609344)], 1666097.32675274)
([(514384, 655600), (514608, 655504)], 1666678.8203883537)
([(-621008, -556240), (-621024, -556032)], 1667270.9793069316)
([(-704688, 446272), (-704480, 446256)], 1668040.974487349)
([(490288, -675488), (490512, -675472)], 1669449.489488573)
([(490512, -675472), (490624, -675296)], 1669491.5627147271)
([(357696, -754592), (357888, -754640)], 1670281.92658169)
([(614512, 566064), (614432, 566272)], 1671073.970521382)
([(462192, -696160), (462416, -696272)], 1671456.503719395)
([(449904, -704720), (450048, -704816)], 1672335.2960633899)
([(-662672, 510560), (-662480, 510640)], 1672984.5473607169)
([(-413840, -727424), (-413648, -727408)], 1673700.2609915622)
([(633200, -547248), (633424, -547168)], 1673942.2873188716)
([(-466400, -695952), (-466240, -695776)], 1675328.0863176119)
([(-472240, 692416), (-472048, 692496)], 1676204.3778079378)
([(569632, -615120), (569520, -614912)], 1676498.1370785334)
([(309776, 779088), (309808, 779296)], 1677034.593182668)
([(-331552, 770912), (-331616, 771072)], 1678542.9552142955)
([(434832, 718160), (434832, 718400)], 1679291.5535856292)
([(-659792, -521376), (-659600, -521216)], 1681604.391101013)
([(621344, 566384), (621584, 566304)], 1681621.8859406733)
([(670000, 508272), (669856, 508448)], 1681943.4326928924)
([(476464, 693104), (476528, 693312)], 1682362.3513844106)
([(-450208, -711456), (-450048, -711536)], 1683854.8421043605)
([(619680, -570528), (619696, -570352)], 1684535.5631352537)
([(-359712, 762736), (-359776, 762944)], 1686820.2173007897)
([(539936, 648032), (539872, 648208)], 1687075.4223360298)
([(-584192, -608928), (-584048, -608768)], 1687473.9245579506)
([(607536, 586512), (607776, 586512)], 1689073.2931700896)
([(462944, 706384), (463040, 706592)], 1689363.0592530384)
([(395072, 746736), (395280, 746672)], 1689651.97128559)
([(484704, 692288), (484928, 692384)], 1690414.9725731574)
([(525504, 661872), (525600, 662080)], 1690463.9954910856)
([(-353936, 768256), (-353760, 768192)], 1691598.6825577074)
([(485728, 692480), (485904, 692304)], 1691654.672261553)
([(402288, -744160), (402448, -744192)], 1691978.6409279518)
([(462064, -709776), (461952, -709600)], 1693645.1215165062)
([(-388752, -754880), (-388544, -754896)], 1698120.3369471603)
([(-489328, 694080), (-489312, 694288)], 1698617.6646586126)
([(-513184, 677024), (-513024, 676944)], 1698920.8959098482)
([(597856, -604544), (598048, -604448)], 1700543.464572832)
([(606336, 597808), (606256, 598048)], 1703071.0445409818)
([(-426784, -737008), (-426768, -736768)], 1703105.0250083432)
([(326384, 787280), (326256, 787456)], 1704620.9179037279)
([(629856, -574656), (629792, -574448)], 1705037.5652570536)
([(486464, -701104), (486512, -700880)], 1706529.0682464936)
([(-384672, 762592), (-384512, 762672)], 1708237.1988548965)
([(583328, -624304), (583232, -624080)], 1708603.1873759008)
([(400176, -754944), (400400, -754832)], 1708901.859275756)
([(-526576, -673664), (-526336, -673616)], 1709908.5073765265)
([(-527504, 673488), (-527296, 673456)], 1710807.17787867)
([(-715760, -469680), (-715728, -469456)], 1712055.591810909)
([(-420160, -746144), (-420096, -745952)], 1712419.522263766)
([(373840, 770384), (373824, 770576)], 1712763.611284635)
([(-598160, 613024), (-597920, 613040)], 1712845.6824748055)
([(-547680, -659088), (-547760, -658880)], 1713776.0881880284)
([(590672, 620912), (590896, 620864)], 1714091.7743713085)
([(-677552, 525360), (-677376, 525440)], 1714645.8976858906)
([(-609536, -604304), (-609584, -604064)], 1716510.075572079)
([(-341712, -788896), (-341488, -788912)], 1719372.0858999176)
([(603472, 613424), (603680, 613520)], 1721222.6865781986)
([(630064, -586544), (630288, -586592)], 1721840.6581917093)
([(-546224, -667824), (-546192, -667584)], 1725307.8738874448)
([(689520, 518720), (689680, 518768)], 1725854.569043307)
([(-571776, 646992), (-571712, 647168)], 1726966.9767552358)
([(-456352, -734080), (-456112, -734048)], 1728580.4611382578)
([(-707216, 497920), (-707024, 498016)], 1729729.264778695)
([(-564384, 656640), (-564224, 656672)], 1731630.5746983313)
([(530784, -685840), (530960, -685744)], 1734515.2146266666)
([(-511664, 700512), (-511472, 700592)], 1734906.260929376)
([(688192, -528528), (688256, -528288)], 1735358.5240969495)
([(561296, -662224), (561312, -662000)], 1736035.1230623338)
([(-561136, 663392), (-561040, 663600)], 1737868.460540987)
([(603280, -626336), (603392, -626128)], 1739173.2051443313)
([(-353952, -795136), (-353792, -794976)], 1740505.0268986411)
([(-403600, 771088), (-403376, 771120)], 1740579.1637670211)
([(-560368, 668320), (-560128, 668320)], 1744166.7951901634)
([(604928, 628592), (604768, 628752)], 1744786.0607916685)
([(-364192, -793744), (-364032, -793920)], 1746707.5367527795)
([(-676144, 554320), (-676320, 554496)], 1748894.4490029141)
([(-526768, -698560), (-526800, -698352)], 1749676.738459786)
([(-588992, -648416), (-589008, -648176)], 1751809.0205477746)
([(-625856, -613072), (-625632, -613040)], 1752019.6541757556)
([(-691872, -539392), (-691696, -539456)], 1754472.4115562579)
([(-632512, -611488), (-632608, -611296)], 1759468.489910425)
([(-495520, -727232), (-495440, -727008)], 1759777.1741909133)
([(587056, -657280), (587280, -657296)], 1762718.1071091802)
([(538384, 699696), (538352, 699904)], 1765854.070091384)
([(405328, -784832), (405552, -784848)], 1766754.5708268238)
([(657264, -590480), (657504, -590528)], 1767312.877062495)
([(-445616, 764128), (-445424, 763968)], 1768906.3497218657)
([(646272, 608624), (646160, 608784)], 1775517.6007119515)
([(493168, -738448), (493200, -738224)], 1775804.6203955235)
([(573632, 678208), (573584, 678416)], 1776663.5183003605)
([(-415936, 785616), (-415728, 785696)], 1777831.9547124568)
([(474384, -752272), (474368, -752112)], 1778567.2835508883)
([(511808, -727376), (512016, -727408)], 1778935.662872455)
([(-708528, 538960), (-708576, 539200)], 1780621.4529316619)
([(-503744, 734048), (-503792, 734256)], 1780742.94433889)
([(-477024, 752976), (-476976, 753184)], 1782872.3927017795)
([(-706272, 544336), (-706048, 544288)], 1783185.3536647097)
([(-602256, 658160), (-602096, 658240)], 1784200.865795463)
([(-614736, 647536), (-614656, 647744)], 1785820.5420903694)
([(-691856, 564800), (-691680, 564736)], 1786063.6725499113)
([(-625312, 638320), (-625136, 638480)], 1787131.3598059677)
([(518448, -728992), (518688, -729040)], 1789275.9495558417)
([(-649952, -617664), (-650016, -617472)], 1793175.332506386)
([(442096, -781008), (442160, -780784)], 1794743.1438438832)
([(-650096, -620688), (-650032, -620544)], 1797495.3957669318)
([(706832, 555280), (707072, 555296)], 1797916.458403229)
([(-474976, 763760), (-474832, 763920)], 1798872.2750707958)
([(482624, 762480), (482848, 762576)], 1804974.2394116495)
([(-468336, -772320), (-468288, -772080)], 1806221.4383439752)
([(663920, -612096), (664096, -612240)], 1806273.8267860233)
([(695136, -576912), (695312, -577024)], 1806907.284142456)
([(-519920, 740720), (-519856, 740944)], 1810100.099954321)
([(551712, -718096), (551936, -718016)], 1811203.090679259)
([(495456, -758064), (495616, -758016)], 1811276.4287220514)
([(712032, 561376), (712224, 561328)], 1813551.6120755887)
([(-609680, 672544), (-609632, 672768)], 1815650.3422415704)
([(636256, 647824), (636480, 647904)], 1816251.08023167)
([(490864, 764112), (491088, 764192)], 1816574.4872715264)
([(486768, 767792), (486976, 767760)], 1818267.6809013227)
([(-686784, 597328), (-686896, 597552)], 1820641.3611474757)
([(649568, 638800), (649744, 638624)], 1822093.249827662)
([(-688528, 597312), (-688496, 597552)], 1823155.263814483)
([(-452256, -792208), (-452288, -792032)], 1824285.130886601)
([(511840, -755552), (512048, -755664)], 1825409.6655718917)
([(-620688, -671616), (-620528, -671552)], 1828856.8671076533)
([(-459072, -792720), (-459008, -792560)], 1831934.3780318985)
([(-520400, -753936), (-520160, -753904)], 1832033.463495709)
([(615200, -679616), (615264, -679408)], 1833299.73622939)
([(643392, -657744), (643584, -657648)], 1840261.7694256068)
([(-498336, 774736), (-498144, 774832)], 1842317.4054896694)
([(604528, 696928), (604672, 696896)], 1845239.8217600281)
([(-621568, -684736), (-621552, -684512)], 1849374.8779379705)
([(-608976, 696368), (-608768, 696384)], 1850042.8673326955)
([(693584, -612240), (693760, -612272)], 1850446.7085089292)
([(-664720, -645040), (-664496, -644928)], 1852250.6907542192)
([(510768, -773776), (510656, -773552)], 1854057.9624855337)
([(-545056, -750240), (-545120, -750080)], 1854573.7609062043)
([(-711392, 598368), (-711168, 598384)], 1859003.0466837112)
([(-637072, 677632), (-636880, 677552)], 1859967.037181477)
([(-713936, 597168), (-713728, 597136)], 1861339.9886035672)
([(-632016, 686912), (-632032, 687120)], 1867024.7186316568)
([(628896, -691888), (628832, -691648)], 1869773.14086357)
([(-663952, -659648), (-664032, -659456)], 1871784.4171180208)
([(674160, -653152), (674320, -653264)], 1877530.5793542187)
([(504416, 791872), (504352, 792080)], 1877902.2454828364)
([(530640, 775504), (530608, 775680)], 1879473.1004148314)
([(646496, 682768), (646688, 682720)], 1880660.087768537)
([(-549168, 763248), (-549312, 763456)], 1880819.8781481162)
([(540464, 770864), (540688, 770848)], 1883020.3331714384)
([(615216, -713520), (615424, -713568)], 1884424.3113650496)
([(-702832, -628384), (-702912, -628160)], 1885475.8195249825)
([(555312, 764624), (555552, 764640)], 1890150.058152322)
([(-683680, 652640), (-683456, 652656)], 1890200.6554209092)
([(-655040, 683040), (-654832, 683120)], 1892658.9349949826)
([(563408, -760528), (563408, -760304)], 1892787.4386371882)
([(-563424, -761152), (-563184, -761136)], 1893833.776824791)
([(-655056, 688688), (-654832, 688656)], 1900758.5555651418)
([(-643744, 700672), (-643568, 700736)], 1902923.1717823267)
([(-576160, 759456), (-575984, 759536)], 1906507.9408068089)
([(695664, 652592), (695888, 652544)], 1907825.197086317)
([(-572064, -764928), (-571824, -764896)], 1910194.0366008016)
([(-688544, 663920), (-688576, 664112)], 1913146.2309186372)
([(-551600, -783104), (-551392, -783024)], 1915554.3009328283)
([(-555904, 780128), (-555968, 780352)], 1916078.5946422974)
([(645712, 707952), (645632, 708176)], 1916504.078482153)
([(-693920, 661360), (-694096, 661504)], 1917435.156412675)
([(584544, 760432), (584752, 760416)], 1918393.0267862782)
([(667744, 688928), (667744, 689152)], 1919018.6838185382)
([(621152, 731984), (621152, 732208)], 1920202.453462098)
([(603472, -754976), (603664, -755024)], 1933203.9046347728)
([(684240, -684736), (684128, -684512)], 1935786.9395126905)
([(-686464, 684400), (-686512, 684592)], 1938866.2158741779)
([(687424, 684272), (687616, 684368)], 1940080.0127169262)
([(-668944, -702656), (-668816, -702448)], 1940082.2330479985)
([(560912, 791920), (560784, 792064)], 1940929.484524331)
([(-649376, 722768), (-649200, 722720)], 1943125.1106634769)
([(646768, 725280), (646656, 725504)], 1943635.7458548425)
([(-650912, -724176), (-650896, -723968)], 1947260.9300678296)
([(577328, -784672), (577552, -784688)], 1948496.5109584942)
([(-660656, -717648), (-660464, -717568)], 1950692.9611395588)
([(-693968, -687392), (-693760, -687328)], 1953367.3721469184)
([(663648, -717008), (663568, -716784)], 1953781.415269903)
([(-668352, 714944), (-668144, 714880)], 1957196.525827232)
([(579952, 792880), (580176, 792864)], 1964810.6896360242)
([(-709824, -681184), (-709632, -681104)], 1967405.3818517332)
([(-686944, -715968), (-687040, -715744)], 1984346.5759638343)
([(-642880, -766096), (-642752, -765952)], 2000005.1784328187)
([(640720, -768176), (640688, -767968)], 2000436.1681913168)
([(-682656, -733408), (-682496, -733440)], 2003817.1217723913)
([(-688320, 728944), (-688400, 729104)], 2005308.4379652594)
([(657216, 758640), (657424, 758560)], 2007529.3804888711)
([(-672400, -750048), (-672256, -749840)], 2014389.180838729)
([(-678736, -748208), (-678880, -748000)], 2020336.517375159)
([(-671904, 772464), (-672048, 772656)], 2047828.7997303926)
([(688128, 762736), (688272, 762896)], 2054757.8834072077)
([(677680, 775824), (677904, 775856)], 2060417.1483593395)
([(-671648, 788832), (-671680, 789008)], 2072223.247923586)
([(683296, -782720), (683520, -782816)], 2078241.7944752495)
([(676464, -794336), (676464, -794096)], 2086511.5422699088)
